cine_index_1based,cine_frame_number,time_s,time_from_trigger_s,threshold_enhanced,area_px,area_fraction,perimeter_px,perimeter_density,euler_chi,euler_density,perimeter_mm,area_mm2,roi_area_mm2,perimeter_mm_per_mm2
5619,-1982,0.7392105263157894,-0.2607894736842105,53.35350036621094,117020,0.0778613479820723,43020.54609924156,0.028624489063509,-222,-0.0001477116668263,738.3255884599564,34.467048575602625,442.67212768444114,1.6678836147241505
5621,-1980,0.7394736842105263,-0.2605263157894736,54.54789733886719,116339,0.0774082324635644,41027.10436099996,0.0272981169829825,-38,-2.528397900631301e-05,704.1138180874317,34.266466964937905,442.67212768444114,1.5905989423155174
5623,-1978,0.7397368421052631,-0.2602631578947368,49.411376953125,127897,0.0850985542886951,45797.42138702927,0.0304721326550768,-548,-0.0003646215919857,785.9827724530699,37.6707580898466,442.67212768444114,1.775541587776129
5625,-1976,0.74,-0.26,45.98634338378906,146684,0.0975988204358425,51041.423479070334,0.0339613231499249,-632,-0.0004205124929471,875.9811867353961,43.20427750182615,442.67212768444114,1.9788487504680652
5627,-1974,0.7402631578947368,-0.2597368421052631,47.91206741333008,140712,0.0936252435246399,49324.25886940127,0.032818776993576,-293,-0.000194952785496,846.5109292451298,41.445285756026294,442.67212768444114,1.9122751949012817
5629,-1972,0.7405263157894737,-0.2594736842105263,45.29861831665039,145328,0.0966965816060383,50466.10872455082,0.0335785271979435,-469,-0.0003120575303673,866.1075416240477,42.80488151935719,442.67212768444114,1.9565441044471013
5631,-1970,0.7407894736842106,-0.2592105263157894,47.61205291748047,138835,0.0923763480353017,50169.02650945066,0.0333808582376871,-308,-0.0002049333035248,861.0089684730045,40.892434532505476,442.67212768444114,1.9450263855030305
5633,-1968,0.7410526315789474,-0.2589473684210526,47.728546142578125,139986,0.0931421864520456,50556.124922473,0.0336384210836933,-409,-0.0002721354582521,867.6524142100095,41.231449853907954,442.67212768444114,1.9600339844041765
5635,-1966,0.7413157894736843,-0.2586842105263158,51.8574104309082,118273,0.078695053921412,44365.62831434172,0.0295194635500447,-210,-0.0001397272524033,761.4101075569456,34.836106957633305,442.67212768444114,1.7200317344120588
5637,-1964,0.741578947368421,-0.2584210526315789,55.73529815673828,115431,0.0768040784388872,42160.387586226905,0.0280521672270573,9,5.98831081728466e-06,723.5634085744347,33.99902481738495,442.67212768444114,1.6345357281907456
5639,-1962,0.7418421052631579,-0.2581578947368421,56.7806510925293,112181,0.0746416328659789,41915.71749264807,0.0278893716083858,43,2.8610818349248933e-05,719.3643407522034,33.04177043462381,442.67212768444114,1.6250499992287797
5641,-1960,0.7421052631578947,-0.2578947368421053,54.29053115844727,121628,0.080927363120522,43799.56630177709,0.0291428240752564,-23,-1.5303460977505244e-05,751.6952595034717,35.82428802045288,442.67212768444114,1.6980858122590399
5643,-1958,0.7423684210526316,-0.2576315789473684,57.16798400878906,118812,0.0790536872025805,43097.68300476266,0.028675813481925,29,1.929566818902835e-05,739.6494245411968,34.99486391526661,442.67212768444114,1.670874171387759
5645,-1956,0.7426315789473684,-0.2573684210526316,59.10326385498047,118446,0.0788101625626776,44058.31651841504,0.0293149881553973,11,7.319046554459029e-06,756.1359726809068,34.887062344777206,442.67212768444114,1.7081174200782714
5647,-1954,0.7428947368421053,-0.2571052631578947,57.82844543457031,115608,0.0769218485516272,41907.81904373197,0.0278841162342653,-26,-1.7299564583266797e-05,719.2287862910756,34.05115836376917,442.67212768444114,1.6247437805792415
5649,-1952,0.7431578947368421,-0.2568421052631578,55.62468338012695,115399,0.0767827866670925,41886.50533523299,0.0278699347774697,-47,-3.127228982359767e-05,718.8629969695392,33.989599543462376,442.67212768444114,1.623917459474613
5651,-1950,0.743421052631579,-0.2565789473684211,52.917213439941406,130378,0.0867493319706599,45720.11254969543,0.030420693838757,-306,-0.0002036025677876,784.6559856501782,38.401511358655945,442.67212768444114,1.77254436540789
5653,-1948,0.7436842105263158,-0.2563157894736842,55.94174957275391,126887,0.084426532741422,44673.6617562066,0.0297244191047119,-28,-1.8630300320441167e-05,766.6966274375997,37.37327288166544,442.67212768444114,1.7319740265737702
5655,-1946,0.7439473684210526,-0.2560526315789473,54.47872161865234,126983,0.0844904080568064,44539.85771569949,0.0296353901954714,-212,-0.0001410579881404,764.4002607964641,37.40154870343316,442.67212768444114,1.726786515326682
5657,-1944,0.7442105263157894,-0.2557894736842105,53.126197814941406,124961,0.0831450342265231,43911.82932446849,0.0292175202833858,-385,-0.000256166629406,753.6219357037158,36.805989207450686,442.67212768444114,1.7024381897405914
5659,-1942,0.7444736842105263,-0.2555263157894736,50.32051849365234,123089,0.0818994655765279,44317.153313704,0.0294872098421907,-628,-0.0004178510214727,760.5781717351903,36.25461068298027,442.67212768444114,1.7181523845056006
5661,-1940,0.7447368421052631,-0.2552631578947368,49.641632080078125,118222,0.0786611201601141,44063.34213052195,0.0293183320362132,-354,-0.0002355402254798,756.2222230508496,34.821085427319204,442.67212768444114,1.7083122603777816
5663,-1938,0.745,-0.255,49.44295501708984,109474,0.0728404820457134,42470.44977826027,0.0282584726469001,-573,-0.0003812557887004,728.8847461944667,32.2444511687363,442.67212768444114,1.6465566739138642
5665,-1936,0.7452631578947368,-0.2547368421052631,52.96159362792969,91461,0.0608552106288524,36519.10035638661,0.0242986359668504,-127,-8.450171931057243e-05,626.7467223325809,26.938905569758944,442.67212768444114,1.4158260327141206
5667,-1934,0.7455263157894737,-0.2544736842105263,51.432395935058594,101786,0.0677251338720151,39835.82932446849,0.0265054808510244,-148,-9.84744445509033e-05,683.6689627307429,29.980029108838565,442.67212768444114,1.5444138448628426
5669,-1932,0.7457894736842106,-0.2542105263157895,59.07225799560547,90704,0.0603515271523319,33690.176295363606,0.0224163607939725,81,5.389479735556194e-05,578.1962688528619,26.71593893352812,442.67212768444114,1.3061501564991893
5671,-1930,0.7460526315789474,-0.2539473684210526,55.036094665527344,110265,0.0733667880297659,40186.49018333134,0.0267387993192829,-138,-9.182076586503144e-05,689.6870612544702,32.477432158509856,442.67212768444114,1.5580087792338118
5673,-1928,0.7463157894736843,-0.2536842105263158,53.80425262451172,120901,0.0804436406800591,44676.21619282039,0.0297261187447571,-198,-0.0001317428379802,766.7404670929985,35.610157578524465,442.67212768444114,1.7320730607181338
5675,-1926,0.746578947368421,-0.2534210526315789,55.66937255859375,116705,0.0776517571034673,43286.93488016576,0.0288017355988881,-87,-5.788700456708505e-05,742.8973959163583,34.37426853542731,442.67212768444114,1.6782113656045061
5677,-1924,0.7468421052631579,-0.2531578947368421,56.01958465576172,107819,0.0717392982232016,41812.24458405139,0.0278205240597363,-202,-0.0001344043094546,717.5885219154765,31.75698778305332,442.67212768444114,1.6210384097799118
5679,-1922,0.7471052631578947,-0.2528947368421053,50.61763000488281,118933,0.0791341967146796,46525.20104091874,0.0309563738521863,-462,-0.0003073999552872,798.4730448914432,35.030503232286335,442.67212768444114,1.8037572165840874
5681,-1920,0.7473684210526316,-0.2526315789473684,51.00279235839844,113403,0.0754547124013924,42160.32174851767,0.0280521234207611,-381,-0.0002535051579317,723.5622786569924,33.401698082542,442.67212768444114,1.634533175697892
5683,-1918,0.7476315789473684,-0.2523684210526316,53.81298065185547,107871,0.0717738973523681,40691.06882709403,0.0270745297360179,-93,-6.187921177860815e-05,698.3467217622893,31.772303853177498,442.67212768444114,1.5775710239884493
5685,-1916,0.7478947368421053,-0.2521052631578947,56.100433349609375,109374,0.0727739452588547,40173.35710295485,0.0267300609895848,222,0.0001477116668263,689.4616691993601,32.214997187728265,442.67212768444114,1.5574996167159703
5687,-1914,0.7481578947368421,-0.2518421052631578,54.9048957824707,114908,0.0764560910436162,43269.33080376491,0.0287900224120948,-87,-5.788700456708505e-05,742.5952719024518,33.84498049671293,442.67212768444114,1.6775288649567088
5689,-1912,0.748421052631579,-0.251578947368421,50.40943145751953,130339,0.086723382623785,49390.3269786203,0.0328627365905887,-541,-0.0003599640169056,847.6448008492943,38.39002430606281,442.67212768444114,1.914836620239027
5691,-1910,0.7486842105263158,-0.2513157894736842,48.22114562988281,126733,0.0843240660896596,46826.7269068328,0.0311569994749135,-333,-0.0002215675002395,803.6478806983466,37.32791375091307,442.67212768444114,1.815447213498897
5693,-1908,0.7489473684210526,-0.2510526315789473,48.23552322387695,129342,0.0860600108588036,48155.59591849736,0.0320411862168363,-365,-0.0002428592720343,826.454146168806,38.09636811541271,442.67212768444114,1.8669667559416434
5695,-1906,0.7492105263157894,-0.2507894736842105,49.47759628295898,129357,0.0860699913768324,46956.54609924156,0.0312433769942682,-233,-0.0001550307133808,805.8758587302267,38.10078621256391,442.67212768444114,1.8204802343116921
5697,-1904,0.7494736842105263,-0.2505263157894737,52.30144500732422,127065,0.0845449682220306,45348.02824255422,0.0301731208963797,-196,-0.000130412102243,778.270214433025,37.42570096785975,442.67212768444114,1.7581188553796072
5699,-1902,0.7497368421052631,-0.2502631578947368,53.48863983154297,127552,0.0848690023740325,44615.50028459911,0.0296857203303146,-76,-5.056795801262602e-05,765.698450830282,37.569141855368876,442.67212768444114,1.7297191373569158
5701,-1900,0.75,-0.25,52.10552215576172,135646,0.0902544899023772,47506.95717474235,0.0316096028384209,-192,-0.0001277506307687,815.3221028638213,39.95314707815923,442.67212768444114,1.8418193779867338
5703,-1898,0.7502631578947369,-0.2497368421052631,51.553977966308594,145556,0.0968482854800762,52749.51352392846,0.0350978313824271,-40,-2.661471474348738e-05,905.2957050728261,42.87203659605551,442.67212768444114,2.0450704899996914
5705,-1896,0.7505263157894737,-0.2494736842105263,55.28386688232422,132899,0.0884267243673682,49924.91153956865,0.0332184319804865,-88,-5.855237243567223e-05,856.8194277736782,39.144046219868514,442.67212768444114,1.9355621783905537
5707,-1894,0.7507894736842106,-0.2492105263157894,54.2380485534668,137467,0.0914661247910745,51509.01622871414,0.0342724443411222,-404,-0.0002688086189092,884.0060893306345,40.489504072315555,442.67212768444114,1.9969770718449171
5709,-1892,0.7510526315789474,-0.2489473684210526,60.26927185058594,107985,0.0718497492893871,40129.85962827179,0.0267011191675661,-13,-8.649782291633399e-06,688.715158485205,31.805881391526658,442.67212768444114,1.5558132428345606
5711,-1890,0.7513157894736842,-0.2486842105263157,62.16104888916016,92301,0.0614141196384657,33976.01482375612,0.0226065485663691,186,0.0001237584235572,583.101876029328,27.186319010226438,442.67212768444114,1.3172319637097012
5713,-1888,0.751578947368421,-0.2484210526315789,53.83831787109375,111446,0.0741525874825673,41854.01309065257,0.0278483154819476,-198,-0.0001317428379802,718.3053597990372,32.82528367421475,442.67212768444114,1.6226577524914358
5715,-1886,0.7518421052631579,-0.2481578947368421,49.13518524169922,128484,0.0854891252275558,47139.67622102522,0.0313652258930735,-574,-0.000381921156569,809.0187675770544,37.84365295836376,442.67212768444114,1.8275800914074345
5717,-1884,0.7521052631578947,-0.2478947368421052,47.589599609375,136055,0.0905266253606293,51450.70374570444,0.03423364508859,-777,-0.0005169908338922,883.0053210411437,40.0736138604821,442.67212768444114,1.9947163279965847
5719,-1882,0.7523684210526316,-0.2476315789473684,52.23624420166016,116134,0.077271832050504,45578.382715061765,0.0303263913607716,-305,-0.000202937199919,782.2235952449788,34.20608630387144,442.67212768444114,1.767049575352047
5721,-1880,0.7526315789473684,-0.2473684210526315,53.811073303222656,111772,0.0743694974077267,44943.91467763023,0.0299042367150191,-292,-0.0001942874176274,771.3347518998701,32.92130365230094,442.67212768444114,1.7424515881192233
5723,-1878,0.7528947368421053,-0.2471052631578947,53.79887390136719,129041,0.0858597351303588,47525.6617562066,0.0316220482659226,-227,-0.0001510385061692,815.6431139240862,38.00771163257852,442.67212768444114,1.842544544628564
5725,-1876,0.7531578947368421,-0.2468421052631579,59.14405059814453,118560,0.0788860144996966,43217.24736317547,0.0287553677642411,148,9.84744445509033e-05,741.7014074490925,34.92063988312636,442.67212768444114,1.675509617758935
5727,-1874,0.753421052631579,-0.246578947368421,62.83036804199219,118953,0.0791475040720513,42754.96309192802,0.0284477786639998,194,0.0001290813665059,733.7676098209267,35.03639402848794,442.67212768444114,1.6575871032566862
5729,-1872,0.7536842105263157,-0.2463157894736842,59.67702102661133,124157,0.082610078460179,46095.83837971573,0.0306706897334507,79,5.256406161838757e-05,791.1042532734996,36.56917920014609,442.67212768444114,1.7871110553349279
5731,-1870,0.7539473684210526,-0.2460526315789473,59.75392150878906,119323,0.0793936901834286,44329.49314192418,0.0294954203673923,200,0.0001330735737174,760.789949868158,35.14537375821767,442.67212768444114,1.7186307930606537
5733,-1868,0.7542105263157894,-0.2457894736842105,60.86527633666992,105208,0.0700020227183205,42897.0505371308,0.0285423190845674,107,7.119436193882874e-05,736.2061375967043,30.987944338933524,442.67212768444114,1.6630957576834584
5735,-1866,0.7544736842105263,-0.2455263157894736,56.15402221679688,114571,0.0762318620719023,44230.42521217388,0.029429503750129,23,1.5303460977505244e-05,759.0897299927138,33.74572058071585,442.67212768444114,1.7147899822909813
5737,-1864,0.7547368421052632,-0.2452631578947368,51.63352966308594,119512,0.0795194447105916,43616.82932446849,0.0290212367621526,-163,-0.0001084549625797,748.559097865878,35.20104178232286,442.67212768444114,1.6910011971647974
5739,-1862,0.755,-0.245,54.183570861816406,110058,0.0732290568809683,39827.43635946218,0.026499896441787,-282,-0.0001876337389415,683.5249213042833,32.416462417823226,442.67212768444114,1.5440884540883815
5741,-1860,0.7552631578947369,-0.2447368421052631,54.78052520751953,115409,0.0767894403457783,42606.8465684112,0.0283492266884449,-228,-0.0001517038740378,731.2256100254355,33.99254494156318,442.67212768444114,1.651844704681045
5743,-1858,0.7555263157894737,-0.2444736842105263,56.772682189941406,120732,0.0803311935102679,43221.15818486913,0.0287579698993359,-125,-8.317098357339807e-05,741.7685256051863,35.56038035062089,442.67212768444114,1.6756612382290217
5745,-1856,0.7557894736842106,-0.2442105263157894,56.23809814453125,118162,0.0786211980879988,43202.3419510532,0.0287454501819469,-65,-4.3248911458166994e-05,741.4455983491562,34.80341303871439,442.67212768444114,1.6749317428850992
5747,-1854,0.7560526315789474,-0.2439473684210526,54.81612014770508,115853,0.077084863679431,44913.101402407134,0.0298837345517597,24,1.5968828846092428e-05,770.805929473744,34.12332061723885,442.67212768444114,1.7412569738820625
5749,-1852,0.7563157894736842,-0.2436842105263157,55.36689758300781,118826,0.0790630023527407,46407.19581081611,0.0308778569637508,7,4.657575080110292e-06,796.4478199964386,34.99898747260774,442.67212768444114,1.7991822167854818
5751,-1850,0.756578947368421,-0.2434210526315789,56.09415435791016,119170,0.0792918888995347,45157.73787465235,0.0300465077998762,16,1.0645885897394953e-05,775.0044202811956,35.10030916727538,442.67212768444114,1.7507413993628658
5753,-1848,0.7568421052631579,-0.2431578947368421,54.59380340576172,122756,0.0816778980762884,46946.03643124968,0.0312363841988769,-171,-0.0001137779055284,805.6954901038796,36.156528926223515,442.67212768444114,1.8200727800920407
5755,-1846,0.7571052631578947,-0.2428947368421052,55.14082717895508,124192,0.0826333663355796,45996.45569544593,0.0306045636886437,-112,-7.452120128176467e-05,789.3986315299504,36.5794880934989,442.67212768444114,1.7832580417005006
5757,-1844,0.7573684210526316,-0.2426315789473684,54.568153381347656,125325,0.0833872281306889,47424.683184231406,0.0315548603687145,-109,-7.252509767600311e-05,813.9101032969443,36.91320169831994,442.67212768444114,1.8386296592794298
5759,-1842,0.7576315789473684,-0.2423684210526315,49.56758117675781,129531,0.0861857653859665,47811.50969878385,0.0318122423022153,-555,-0.0003692791670658,820.5488826683173,38.15203613951789,442.67212768444114,1.8536267168219944
5761,-1840,0.7578947368421053,-0.2421052631578947,48.860652923583984,125580,0.0835568969371786,47902.92495836675,0.0318730670786403,-549,-0.0003652869598543,822.1177661773752,36.98830934989043,442.67212768444114,1.8571708376530585
5763,-1838,0.7581578947368421,-0.2418421052631578,61.34920501708984,94182,0.0626656765992782,36656.656526103965,0.0243901614223063,73,4.857185440686447e-05,629.1074836236761,27.740348392987578,442.67212768444114,1.4211590120083988
5765,-1836,0.758421052631579,-0.241578947368421,59.95429992675781,95754,0.0637116348886972,39195.127701597085,0.0260791785778141,-75,-4.990259014403884e-05,672.6731375814634,28.20336497443389,442.67212768444114,1.5195741848490143
5767,-1834,0.7586842105263157,-0.2413157894736842,56.47050476074219,94206,0.0626816454281243,38127.951078087935,0.0253691135424238,-50,-3.326839342935922e-05,654.3580793131307,27.747417348429508,442.67212768444114,1.478200316645167
5769,-1832,0.7589473684210526,-0.2410526315789473,54.49505615234375,95147,0.0633077565924648,37795.01291118382,0.0251475871839394,85,5.655626882991068e-05,648.6441405027492,28.02457930971512,442.67212768444114,1.4652924815838761
5771,-1830,0.7592105263157894,-0.2407894736842105,50.75912857055664,110197,0.0733215430147019,40791.13884888537,0.0271411131131267,-186,-0.0001237584235572,700.0641397038435,32.45740345142439,442.67212768444114,1.5814506853317953
5773,-1828,0.7594736842105263,-0.2405263157894736,54.92503356933594,96259,0.0640476456623337,36766.93470069702,0.0244635369762869,79,5.256406161838757e-05,631.0000955389893,28.352107578524468,442.67212768444114,1.4254344379883745
5775,-1826,0.7597368421052632,-0.2402631578947368,56.43502807617188,104817,0.0697418638817029,37364.14790413261,0.024860903452549,9,5.98831081728466e-06,641.2495653817352,30.87277927319211,442.67212768444114,1.4485880751878963
5777,-1824,0.76,-0.24,56.69376373291016,119008,0.0791840993048236,41541.2921317974,0.0276402410040916,19,1.2641989503156504e-05,712.938391991658,35.05259371804236,442.67212768444114,1.610533727797464
5779,-1822,0.7602631578947369,-0.2397368421052631,54.19564056396485,125265,0.0833473060585736,43748.25363929863,0.0291086822783916,-128,-8.516708717915961e-05,750.814623269044,36.895529309715116,442.67212768444114,1.6960964477173097
5781,-1820,0.7605263157894737,-0.2394736842105263,52.64795684814453,129043,0.085861065866096,44789.396820942886,0.0298014254980563,-247,-0.000164345863541,768.6828913864522,38.00830071219868,442.67212768444114,1.7364610132725768
5783,-1818,0.7607894736842106,-0.2392105263157894,54.33432769775391,120587,0.0802347151693228,43955.22629408816,0.0292463952325648,-268,-0.0001783185887813,754.3667215336751,35.51767207815924,442.67212768444114,1.7041206670943274
5785,-1816,0.7610526315789473,-0.2389473684210526,63.01714324951172,95484,0.0635319855641787,35076.74483785853,0.0233389389497424,20,1.330735737174369e-05,601.9927830281126,28.123839225712196,442.67212768444114,1.3599066789613716
5787,-1814,0.7613157894736842,-0.2386842105263157,61.90419769287109,93205,0.0620156121916685,36013.92965006313,0.0239625116107113,-52,-3.4599129166533594e-05,618.0769007510834,27.452582998539075,442.67212768444114,1.3962408340099504
5789,-1812,0.761578947368421,-0.2384210526315789,57.48870086669922,106743,0.0710233623966018,39403.06882709403,0.0262175359212776,-172,-0.0001144432733969,676.2418568974244,31.44006294740686,442.67212768444114,1.5276359513185422
5791,-1810,0.7618421052631579,-0.2381578947368421,56.83744812011719,110296,0.0733874144336921,40100.89620819825,0.0266818478384847,-121,-8.050951209904932e-05,688.2180835731322,32.486562892622345,442.67212768444114,1.5546903464943889
5793,-1808,0.7621052631578947,-0.2378947368421052,54.44700622558594,130628,0.0869156739378067,47343.27088324133,0.031500691239528,-19,-1.2641989503156504e-05,812.5128921853578,38.47514631117603,442.67212768444114,1.835473347815017
5795,-1806,0.7623684210526316,-0.2376315789473684,55.99775695800781,125496,0.0835010060362173,46637.58058712697,0.0310311475913197,49,3.260302556077204e-05,800.401720887179,36.963568005843676,442.67212768444114,1.8081141116202044
5797,-1804,0.7626315789473684,-0.2373684210526316,56.82625579833984,117020,0.0778613479820723,42358.35919499591,0.0281838911744247,20,1.330735737174369e-05,726.9610294276324,34.467048575602625,442.67212768444114,1.642210981816878
5799,-1802,0.7628947368421053,-0.2371052631578947,56.61268615722656,107395,0.0714571822469206,39522.27593387522,0.0262968524998371,-189,-0.0001257545271629,678.2877085948855,31.632102903579252,442.67212768444114,1.5322575472346047
5801,-1800,0.7631578947368421,-0.2368421052631578,51.82985305786133,111347,0.0740867160635772,40788.22629408816,0.0271391751927491,-181,-0.0001204315842142,700.0141539661075,32.7961242330168,442.67212768444114,1.5813377671365672
5803,-1798,0.763421052631579,-0.236578947368421,46.64479064941406,128928,0.0857845485612085,46204.762440738734,0.0307431643037715,-163,-0.0001084549625797,792.9736256721377,37.97442863403944,442.67212768444114,1.7913339830544042
5805,-1796,0.7636842105263157,-0.2363157894736842,50.3340072631836,119241,0.0793391300182044,41727.80389183032,0.0277643399363311,-3,-1.996103605761553e-06,716.1393370624933,35.12122149379108,442.67212768444114,1.617764689203548
5807,-1794,0.7639473684210526,-0.2360526315789473,51.40031814575195,124109,0.0825781408024868,43088.17037817795,0.0286694840858497,-209,-0.0001390618845347,739.486167301162,36.55504128926223,442.67212768444114,1.6705053719314011
5809,-1792,0.7642105263157895,-0.2357894736842105,55.38766479492188,122589,0.0815667816422343,42918.13379825149,0.0285563472090822,-110,-7.319046554459029e-05,736.5679719429646,36.107340777940095,442.67212768444114,1.6639131444662068
5811,-1790,0.7644736842105263,-0.2355263157894737,55.08992385864258,124024,0.0825215845336569,44697.83646714343,0.0297405041806017,-256,-0.0001703341743583,767.111517746921,36.530005405405404,442.67212768444114,1.7329112672161653
5813,-1788,0.7647368421052632,-0.2352631578947368,49.99817657470703,134113,0.089234480959833,47397.45587491468,0.0315367441919471,-501,-0.0003333493021621,813.4428237992114,39.50161754930606,442.67212768444114,1.8375740710268396
5815,-1786,0.765,-0.235,47.25414276123047,133867,0.0890708004641606,46338.26705809672,0.0308319939864695,-488,-0.0003246995198705,795.2648535646327,39.42916075602629,442.67212768444114,1.796509885825785
5817,-1784,0.7652631578947369,-0.2347368421052631,45.24427032470703,132100,0.087895095440367,47777.31478531148,0.0317894901055216,-395,-0.0002628203080919,819.9620240181835,38.90870891161431,442.67212768444114,1.8523009982744914
5819,-1782,0.7655263157894737,-0.2344736842105263,44.49445343017578,131505,0.0874992015585577,48385.64992183527,0.0321942567586972,-608,-0.000404543664101,830.4023702801458,38.73345772461651,442.67212768444114,1.875885826884719
5821,-1780,0.7657894736842106,-0.2342105263157894,46.9936752319336,133558,0.0888652017927671,48914.85998720929,0.03254637613193,-441,-0.0002934272300469,839.4847592399431,39.33814795471147,442.67212768444114,1.8964030187108818
5823,-1778,0.7660526315789473,-0.2339473684210526,50.46265411376953,120186,0.0799679026540193,43943.65984363429,0.0292386992880791,-306,-0.0002036025677876,754.1682162353452,35.399561614317015,442.67212768444114,1.7036722419825674
5825,-1776,0.7663157894736842,-0.2336842105263158,49.06100463867188,125321,0.0833845666592145,45007.00612744638,0.0299462157385093,-641,-0.0004265008037643,772.4175375926608,36.91202353907961,442.67212768444114,1.7448976099603875
5827,-1774,0.766578947368421,-0.2334210526315789,49.38386154174805,125327,0.083388558866426,44411.0202333275,0.0295496658744314,-543,-0.0003612947526428,762.1891310314313,36.9137907779401,442.67212768444114,1.7217915548881313
5829,-1772,0.7668421052631579,-0.2331578947368421,50.969459533691406,121298,0.0807077917238883,42716.39891298395,0.028422119298452,-392,-0.0002608242044861,733.105765128238,35.72708988312637,442.67212768444114,1.6560919906184661
5831,-1770,0.7671052631578947,-0.2328947368421052,51.01485443115234,128468,0.0854784793416584,46549.14721704958,0.0309723068683593,-366,-0.0002435246399029,798.8840130493644,37.83894032140248,442.67212768444114,1.8046855970540094
5833,-1768,0.7673684210526316,-0.2326315789473684,54.73539352416992,122199,0.0813072881734853,44489.93993079965,0.029602176505328,19,1.2641989503156504e-05,763.5435636772371,35.99247025200876,442.67212768444114,1.7248512294443106
5835,-1766,0.7676315789473684,-0.2323684210526315,56.5088119506836,131641,0.0875896915886855,48115.05767980574,0.0320142133753617,-157,-0.0001044627553681,825.7584223426119,38.77351513878743,442.67212768444114,1.8653951100604504
5837,-1764,0.7678947368421053,-0.2321052631578947,60.17081451416016,122971,0.0818209521680346,44117.930696083655,0.0293546535137303,96,6.387531538436971e-05,757.1590808652194,36.21985498539079,442.67212768444114,1.7104286299338916
5839,-1762,0.7681578947368422,-0.2318421052631579,58.91064453125,116027,0.0772006376885652,43087.487045269765,0.028669029418089,90,5.9883108172846605e-05,739.474439830981,34.17457054419284,442.67212768444114,1.6704788794792056
5841,-1760,0.7684210526315789,-0.231578947368421,53.99405288696289,125918,0.0837817912767611,46511.28516859121,0.0309471146778762,-140,-9.315150160220585e-05,798.2342184339301,37.08786380569759,442.67212768444114,1.803217705640034
5843,-1758,0.7686842105263157,-0.2313157894736842,51.87745666503906,131762,0.0876702011007846,47169.06186388784,0.0313847781556321,-115,-7.651730488752621e-05,809.523088745102,38.80915445580715,442.67212768444114,1.828719357099823
5845,-1756,0.7689473684210526,-0.2310526315789473,56.901893615722656,106770,0.0710413273290536,39065.767311903866,0.0259931063310443,-288,-0.0001916259461531,670.4530335961879,31.448015522279032,442.67212768444114,1.5145589515726645
5847,-1754,0.7692105263157895,-0.2307894736842105,59.013450622558594,98107,0.0652772454834829,36394.85353161738,0.024215966121875,-32,-2.1291771794789906e-05,624.6143781777577,28.896417147552956,442.67212768444114,1.411009049621064
5849,-1752,0.7694736842105263,-0.2305263157894737,53.57299041748047,114245,0.0760149521467428,42004.64956289777,0.0279485441504169,-21,-1.3972725240330877e-05,720.8906073632455,33.64970060262965,442.67212768444114,1.6284978481345282
5851,-1750,0.7697368421052632,-0.2302631578947368,54.33343124389648,104829,0.0697498482961259,39334.20887067671,0.0261717187188452,80,5.322942948697476e-05,675.060071158911,30.87631375091307,442.67212768444114,1.5249662875547647
5853,-1748,0.77,-0.23,50.35223388671875,113585,0.0755758093534753,41470.28307655016,0.0275929938603513,-62,-4.125280785240544e-05,711.7197230705228,33.45530432797662,442.67212768444114,1.6077807446188983
5855,-1746,0.7702631578947369,-0.2297368421052631,53.134765625,104432,0.0694856972522968,36506.78246380552,0.0242904400369182,-154,-0.0001024666517624,626.5353206626081,30.75938144631117,442.67212768444114,1.4153484745920888
5857,-1744,0.7705263157894737,-0.2294736842105263,55.52296447753906,102025,0.0678841567926075,36255.34996027991,0.0241231449279539,-184,-0.00012242768782,622.2201952642633,30.05042412344777,442.67212768444114,1.4056005706051886
5859,-1742,0.7707894736842106,-0.2292105263157894,56.74434280395508,105576,0.0702468780939605,36776.8331496131,0.0244701230861445,-9,-5.98831081728466e-06,631.169974324441,31.096334989043093,442.67212768444114,1.425818195570629
5861,-1740,0.7710526315789473,-0.2289473684210526,56.80916595458984,111314,0.0740647589239138,39358.35605693432,0.0261877854806978,-5,-3.3268393429359225e-06,675.474489085224,32.786404419284146,442.67212768444114,1.5259024610800345
5863,-1738,0.7713157894736842,-0.2286842105263158,56.49469375610352,119759,0.0796837905741326,41056.28708116351,0.0273175342272973,-216,-0.0001437194596148,704.6146566632115,35.27379311541271,442.67212768444114,1.591730340803151
5865,-1736,0.771578947368421,-0.2284210526315789,53.80670928955078,121957,0.0811462691492872,43109.56839381815,0.0286837216379082,-126,-8.383635144198524e-05,739.8534035155276,35.92119161796931,442.67212768444114,1.671334961578905
5867,-1734,0.7718421052631579,-0.2281578947368421,51.133148193359375,135841,0.0903842366367517,47581.0639559289,0.0316589111094669,-469,-0.0003120575303673,816.5939354598607,40.0105823411249,442.67212768444114,1.8446924583468916
5869,-1732,0.7721052631578947,-0.2278947368421052,53.34498596191406,130267,0.0866754761372467,46923.65984363429,0.031221495536469,-168,-0.0001117818019226,805.3114594785884,38.36881743973703,442.67212768444114,1.819205251731265
5871,-1730,0.7723684210526316,-0.2276315789473684,53.58140563964844,125738,0.0836620250604154,44745.3572824236,0.0297721230041782,-252,-0.0001676727028839,767.9270776848374,37.03484663988312,442.67212768444114,1.7347536238655041
5873,-1728,0.7726315789473684,-0.2273684210526315,53.94124221801758,122461,0.0814816145550552,44572.87095502883,0.0296573561441591,-204,-0.0001357350451917,764.9668393633326,36.069639682249814,442.67212768444114,1.7280664209982501
